key,effort,rule,evidence
下の城のイチョウ,,default,手がかり無し
下田温泉 (熊本県),じっくり,name_heavy,温泉
不知火美術館,じっくり,name_heavy,美術館
中岳 (阿蘇山),,default,手がかり無し
九州中央山地国定公園,,name_light,公園
五老ヶ滝,,name_light,滝
人吉城,じっくり,name_heavy,城
人吉温泉,じっくり,name_heavy,温泉
仙酔峡,じっくり,name_heavy,峡
住吉神社 (宇土市),,default,手がかり無し
俵山,じっくり,name_heavy,山
八代城,じっくり,name_heavy,城
八代宮,,default,手がかり無し
八代神社,,default,手がかり無し
八千代座,,default,手がかり無し
加藤神社,,default,手がかり無し
北里柴三郎記念館,じっくり,name_heavy,記念館
十万山,じっくり,name_heavy,山
古閑の滝,,name_light,滝
国見岳 (熊本県・宮崎県),,osm_feature,natural=peak
国造神社,,default,手がかり無し
国道221号,,default,手がかり無し
地獄温泉,じっくり,name_heavy,温泉
坂本善三美術館,じっくり,name_heavy,美術館
塚原古墳群 (熊本市),じっくり,wikipedia_fee,料金の記述あり
大宮神社 (山鹿市),,default,手がかり無し
大観峰,じっくり,name_heavy,峰
天草切支丹館,じっくり,osm_feature,tourism=museum
天草市立御所浦恐竜の島博物館,じっくり,name_heavy,博物館
天草松島,,default,手がかり無し
妙見浦,,default,手がかり無し
宇土城,じっくり,name_heavy,城
富岡城,じっくり,name_heavy,城
小国両神社,,default,手がかり無し
小天温泉,じっくり,name_heavy,温泉
山鹿温泉,じっくり,name_heavy,温泉
山鹿灯籠民芸館,じっくり,wikipedia_fee,料金の記述あり
峐の湯温泉,じっくり,name_heavy,温泉
島田美術館,じっくり,name_heavy,美術館
市房ダム,,name_light,ダム
幣立神社,,default,手がかり無し
廣福寺 (玉名市),,default,手がかり無し
御船町恐竜博物館,じっくり,name_heavy,博物館
御輿来海岸,,default,手がかり無し
日奈久温泉,じっくり,name_heavy,温泉
月廻り公園,じっくり,wikipedia_fee,料金の記述あり
本妙寺 (熊本市),,default,手がかり無し
本渡諏訪神社,,default,手がかり無し
杖立温泉,じっくり,name_heavy,温泉
松浜軒,じっくり,category,城
栴檀轟の滝,,name_light,滝
根子岳 (熊本県),,osm_feature,natural=peak
桜の馬場 城彩苑,,default,手がかり無し
武蔵塚公園,,name_light,公園
水前寺成趣園,じっくり,wikipedia_fee,料金の記述あり
水前寺江津湖公園,,name_light,公園
水島 (熊本県),,default,手がかり無し
永国寺,,default,手がかり無し
江津湖,,default,手がかり無し
江田船山古墳,,name_light,古墳
浮島 (嘉島町),,default,手がかり無し
湯の児温泉,じっくり,name_heavy,温泉
湯の鶴温泉,じっくり,name_heavy,温泉
湯前まんが美術館,じっくり,name_heavy,美術館
湯島 (天草諸島),,default,手がかり無し
潮井水源,,default,手がかり無し
瀬の本高原,じっくり,name_heavy,高原
熊本博物館,じっくり,name_heavy,博物館
熊本地震 (2016年),,default,手がかり無し
熊本城,じっくり,name_heavy,城
熊本城稲荷神社,,default,手がかり無し
熊本市交通局,,default,手がかり無し
熊本市動植物園,じっくり,name_heavy,植物園
熊本市現代美術館,じっくり,name_heavy,美術館
熊本県立美術館,じっくり,name_heavy,美術館
熊本県立装飾古墳館,じっくり,wikipedia_fee,料金の記述あり
熊本県農業公園,じっくり,wikipedia_fee,料金の記述あり
熊本空港,,name_light,港
牛深ハイヤ大橋,,name_light,大橋
玉名温泉,じっくり,name_heavy,温泉
球泉洞,じっくり,name_heavy,洞
田の原温泉,じっくり,name_heavy,温泉
田中城 (肥後国),じっくり,category,城
白川 (熊本県),,default,手がかり無し
百太郎溝,,default,手がかり無し
監物台樹木園,じっくり,category,美術館博物館
石段の郷 佐俣の湯,じっくり,name_heavy,湯
祇園橋,,name_light,橋
立神峡,じっくり,name_heavy,峡
花岡山,じっくり,name_heavy,山
草千里ヶ浜,,default,手がかり無し
荒尾干潟,,default,手がかり無し
菊池城,じっくり,name_heavy,城
菊池渓谷,じっくり,name_heavy,渓谷
菊池温泉,じっくり,name_heavy,温泉
菊池神社 (菊池市),,default,手がかり無し
蓮華院誕生寺,,default,手がかり無し
藤崎八旛宮,,default,手がかり無し
蛇ヶ谷公園,じっくり,wikipedia_fee,料金の記述あり
西巌殿寺,,default,手がかり無し
豊前街道南関御茶屋跡,,name_light,跡
通潤橋,,name_light,橋
道の駅うしぶか海彩館,,name_light,道の駅
道の駅きくすい,,name_light,道の駅
道の駅すいかの里 植木,,name_light,道の駅
道の駅みなまた,,name_light,道の駅
道の駅七城メロンドーム,,name_light,道の駅
道の駅上天草さんぱーる,,name_light,道の駅
道の駅不知火,,name_light,道の駅
道の駅大津,,name_light,道の駅
道の駅天草市イルカセンター,,name_light,道の駅
道の駅子守唄の里五木,,name_light,道の駅
道の駅宇土マリーナ,,name_light,道の駅
道の駅小国,,name_light,道の駅
道の駅有明,,name_light,道の駅
道の駅水辺プラザかもと,,name_light,道の駅
道の駅波野,,name_light,道の駅
道の駅清和文楽邑,,name_light,道の駅
道の駅竜北,,name_light,道の駅
道の駅通潤橋,,name_light,道の駅
道の駅錦,,name_light,道の駅
道の駅阿蘇,,name_light,道の駅
道の駅鹿北,,name_light,道の駅
金峰山 (熊本県),,osm_feature,natural=peak
金峰山県立自然公園,,name_light,公園
鍋ヶ滝,,name_light,滝
阿蘇くじゅう国立公園,,name_light,公園
阿蘇カドリー・ドミニオン,じっくり,category,美術館博物館
阿蘇カルデラ,じっくり,name_heavy,カルデラ
阿蘇ファームランド,じっくり,name_heavy,ランド
阿蘇内牧温泉,じっくり,name_heavy,温泉
阿蘇山,じっくり,name_heavy,山
阿蘇火山博物館,じっくり,name_heavy,博物館
阿蘇神社,,default,手がかり無し
阿蘇赤水温泉,じっくり,name_heavy,温泉
雲巌禅寺,,default,手がかり無し
霊台橋,,name_light,橋
青井阿蘇神社,,default,手がかり無し
鞠智城,じっくり,name_heavy,城
高月官軍墓地,,default,手がかり無し
高森湧水トンネル公園,じっくり,wikipedia_fee,料金の記述あり
鹿目の滝,,name_light,滝
黒川温泉,じっくり,name_heavy,温泉
龍ヶ岳,じっくり,name_heavy,岳
﨑津集落,じっくり,name_heavy,集落
JX金属関崎みらい海星館,じっくり,category,美術館博物館
うみたま体験パーク「つくみイルカ島」,じっくり,category,美術館博物館
くじゅう花公園,,name_light,公園
アートプラザ,じっくり,osm_feature,tourism=gallery
トキハわさだタウン,,default,手がかり無し
ハーモニーランド,じっくり,name_heavy,ランド
パークプレイス大分,,default,手がかり無し
ビーコンプラザ,,default,手がかり無し
ラクテンチ,じっくり,osm_feature,tourism=theme_park
両子寺,,default,手がかり無し
中津城,じっくり,name_heavy,城
久住高原,じっくり,name_heavy,高原
九州自動車歴史館,じっくり,category,美術館博物館
九州自然動物公園アフリカンサファリ,じっくり,category,美術館博物館
九酔渓,,default,手がかり無し
"九重""夢""大吊橋",じっくり,wikipedia_fee,料金の記述あり
九重山,じっくり,name_heavy,山
九重森林公園スキー場,じっくり,name_heavy,スキー場
佐伯城,じっくり,name_heavy,城
佐野植物公園,,name_light,公園
修正鬼会,,default,手がかり無し
八丁原発電所,じっくり,osm_feature,tourism=museum
八面山 (大分県),,osm_feature,natural=peak
別府アートミュージアム,じっくり,name_heavy,ミュージアム
別府タワー,じっくり,name_heavy,タワー
別府ロープウェイ,,default,手がかり無し
別府公園,,name_light,公園
別府地獄めぐり,じっくり,category,温泉
別府市美術館,じっくり,name_heavy,美術館
別府温泉,じっくり,name_heavy,温泉
別府湾サービスエリア,,default,手がかり無し
十文字原,,default,手がかり無し
原尻の滝,,name_light,滝
古要神社の傀儡子の舞と相撲,,default,手がかり無し
吉弘楽,,default,手がかり無し
吉野梅園,,default,手がかり無し
咸宜園,,default,手がかり無し
唄げんか大橋,,name_light,大橋
国東半島県立自然公園,,name_light,公園
国道213号,,default,手がかり無し
地獄蒸し工房 鉄輪,じっくり,name_heavy,工房
城島高原パーク,じっくり,osm_feature,tourism=theme_park
塚原温泉,じっくり,name_heavy,温泉
塚原高原,じっくり,name_heavy,高原
大分スポーツ公園,,name_light,公園
大分スポーツ公園総合競技場,,default,手がかり無し
大分マリーンパレス水族館,じっくり,name_heavy,水族館
大分市歴史資料館,じっくり,name_heavy,資料館
大分市美術館,じっくり,name_heavy,美術館
大分県立歴史博物館,じっくり,name_heavy,博物館
大分県立美術館,じっくり,name_heavy,美術館
大分県道・熊本県道11号別府一の宮線,,default,手がかり無し
大分空港,,name_light,港
大分縣護國神社,,default,手がかり無し
大分農業文化公園,,name_light,公園
大分香りの博物館,じっくり,name_heavy,博物館
大平山 (大分県),,osm_feature,natural=peak
大洲総合運動公園,,name_light,公園
天ヶ瀬温泉,じっくり,name_heavy,温泉
天念寺,,default,手がかり無し
姫島灯台,,name_light,灯台
宇佐神宮,,default,手がかり無し
宇佐風土記の丘,じっくり,category,美術館博物館
宇奈岐日女神社,,default,手がかり無し
安国寺 (国東市),,default,手がかり無し
富貴寺,,default,手がかり無し
岡城 (豊後国),じっくり,category,城
平和市民公園,,name_light,公園
府内城,じっくり,name_heavy,城
彦島 (大分県),,default,手がかり無し
御嶽神楽,,default,手がかり無し
慈恩の滝,,name_light,滝
拍子水温泉,じっくり,name_heavy,温泉
文殊仙寺,,default,手がかり無し
日出城,じっくり,name_heavy,城
日田温泉,じっくり,name_heavy,温泉
日田祇園山鉾会館,じっくり,category,美術館博物館
日豊海岸国定公園,,name_light,公園
杉乃井ホテル,じっくり,osm_feature,tourism=hotel
東椎屋の滝,,name_light,滝
杵築城,じっくり,name_heavy,城
杵築市北台南台伝統的建造物群保存地区,,default,手がかり無し
桜滝,,name_light,滝
森陣屋,じっくり,category,城
永福寺 (別府市),,default,手がかり無し
沈堕の滝,,name_light,滝
津江山系県立自然公園,,name_light,公園
湯平温泉,じっくり,name_heavy,温泉
熊野磨崖仏,,default,手がかり無し
牧ノ戸峠,,default,手がかり無し
狭霧台,,osm_feature,tourism=viewpoint
用作公園,,name_light,公園
田染荘,,default,手がかり無し
由布岳,じっくり,name_heavy,岳
由布院温泉,じっくり,name_heavy,温泉
由布院駅,,name_light,駅
男池湧水群,,default,手がかり無し
白水の滝 (大分県),,default,手がかり無し
白水溜池堰堤,,name_light,堰
白水鉱泉,,default,手がかり無し
的山荘,,default,手がかり無し
