name,name_kana,lat,lng,region,rank,series,categories,description,key
松陰神社,しょういんじんじゃ,35.6471805,139.6561244,東京都,A,神社,,松陰神社（しょういんじんじゃ）は、山口県萩市および東京都世田谷区にある神社である。幕末の思想家・教育者である吉田松陰、および彼の門人である伊藤博文、山縣有朋はじめ、松下村塾の生徒を祭神とする。学問の神として崇敬を受ける。(出典: ja.wikipedia「松陰神社」 https://ja.wikipedia.org/wiki/松陰神社),松陰神社
柴又帝釈天,しばまたたいしゃくてん,35.7584204,139.8787384,東京都,A,寺院,,柴又帝釈天（しばまたたいしゃくてん）または、帝釈天 題経寺（たいしゃくてん だいきょうじ）は、東京都飾区柴又七丁目にある日蓮宗の寺院。正式には経栄山題経寺（きょうえいざん だいきょうじ）と号する。旧本山は大本山中山法華経寺（なかやま ほけきょうじ）。親師法縁。柴又七福神の一つである。 「帝釈天」とは本来の意味では仏教の守護神である天部の一つを指すが、地元では、題経寺の略称として用られることも多い。(出典: ja.wikipedia「柴又帝釈天」 https://ja.wikipedia.org/wiki/柴又帝釈天),柴又帝釈天
根津神社,ねづじんじゃ,35.7200041,139.7607627,東京都,A,神社,,根津神社（ねづじんじゃ）は、東京都文京区根津にある神社。旧社格は府社で、元准勅祭社（東京十社）。つつじの名所として有名。(出典: ja.wikipedia「根津神社」 https://ja.wikipedia.org/wiki/根津神社),根津神社
武蔵御嶽神社,むさしみたけじんじゃ,35.7830104,139.1500386,東京都,A,神社,,武蔵御嶽神社（むさしみたけじんじゃ）は、東京都青梅市（旧武蔵国多磨郡）にある御嶽神社。武蔵御岳山の山上に鎮座する。 御岳、御嶽とは修験道の中心地である吉野地方（奈良県）の金峯山を指している。蔵王権現、櫛真智命などを祀り、山岳信仰の霊場として中世以降発展し、武蔵・相模に渡る信仰圏を獲得した。式内社の大麻止乃豆天神社（「武蔵国の式内社一覧」参照）であるという説があり、旧府社である。(出典: ja.wikipedia「武蔵御嶽神社」 https://ja.wikipedia.org/wiki/武蔵御嶽神社),武蔵御嶽神社
水天宮,すいてんぐう,35.6835267,139.7851858,東京都,A,神社,,水天宮（すいてんぐう）は、東京都中央区日本橋蛎殻町にある神社。福岡県久留米市にある久留米水天宮の分社である。(出典: ja.wikipedia「水天宮 (東京都中央区)」 https://ja.wikipedia.org/wiki/水天宮_%28東京都中央区%29),水天宮
池上本門寺,いけがみほんもんじ,35.5789017,139.7051955,東京都,A,寺院,,池上本門寺（いけがみほんもんじ）は、東京都大田区池上にある日蓮宗の大本山。 寺格は大本山、山号を長栄山、院号を大国院、寺号を本門寺とし、古くより池上本門寺と呼ばれてきた。また日蓮入滅の霊場として日蓮宗の十四霊蹟寺院のひとつとされ、七大本山のひとつにも挙げられている他の6寺院は清澄清澄寺、小湊誕生寺、中山法華経寺、北山本門寺、京都妙顕寺、京都本圀寺。(出典: ja.wikipedia「池上本門寺」 https://ja.wikipedia.org/wiki/池上本門寺),池上本門寺
泉岳寺,せんがくじ,35.6374005,139.7360737,東京都,A,寺院,,泉岳寺（せんがくじ）は、東京都港区高輪二丁目にある曹洞宗の寺院。青松寺・総泉寺とともに曹洞宗江戸三箇寺の1つに数えられる泉岳寺公式HPの『泉岳寺の歴史』に「江戸時代当寺は曹洞宗の江戸三ヶ寺（青松寺・総泉寺と泉岳寺）の一つとして…」との記述がある。。(出典: ja.wikipedia「泉岳寺」 https://ja.wikipedia.org/wiki/泉岳寺),泉岳寺
浄閑寺,じょうかんじ,35.7307451,139.7927922,東京都,A,寺院,,浄閑寺（じょうかんじ）は東京都荒川区南千住にある浄土宗の寺院。山号は栄法山。吉原遊廓の近くにあり、遊女の投げ込み寺としても知られる。 地名の三ノ輪から「三ノ輪の浄閑寺」と称されることも多い。(出典: ja.wikipedia「浄閑寺」 https://ja.wikipedia.org/wiki/浄閑寺),浄閑寺
深大寺,じんだいじ,35.6674305,139.5503387,東京都,A,寺院,,深大寺（じんだいじ）は、東京都調布市深大寺元町にある仏教寺院。天台宗別格本山で、山号は浮岳山。 武蔵野の森の中に位置し、背後は深い雑木林となっている 。隣接する東京都立神代植物公園は旧寺領であった。日本三大だるま市の一つ「深大寺だるま市」でも知られている。(出典: ja.wikipedia「深大寺」 https://ja.wikipedia.org/wiki/深大寺),深大寺
深川不動尊,,35.6730119,139.7983051,東京都,A,寺院,,成田山 東京別院 深川不動堂（なりたさん とうきょうべついん ふかがわふどうどう）は、東京都江東区富岡にある真言宗智山派の寺院であり、千葉県成田市にある成田山新勝寺の東京別院である。通称は深川不動尊、深川不動堂旧本堂の扁額の表記。。(出典: ja.wikipedia「深川不動尊」 https://ja.wikipedia.org/wiki/深川不動尊),深川不動尊
湯島天満宮,ゆしまてんまんぐう,35.7076842,139.7678622,東京都,A,神社,,湯島天満宮（ゆしまてんまんぐう）は、東京都文京区湯島三丁目にある天満宮で、菅原道真を含む二柱の祭神を祀る神社。通称は湯島天神（ゆしまてんじん）、旧称は湯島神社（ゆしまじんじゃ）。 旧社格は府社で、現在は神社本庁の別表神社。神紋は「加賀梅鉢紋」。(出典: ja.wikipedia「湯島天満宮」 https://ja.wikipedia.org/wiki/湯島天満宮),湯島天満宮
白山神社,はくさんじんじゃ,35.7218967,139.7505773,東京都,A,神社,,白山神社（はくさんじんじゃ）は、東京都文京区白山にある神社である。旧称白山権現社。この地域の「白山」という地名の由来である。(出典: ja.wikipedia「白山神社 (文京区)」 https://ja.wikipedia.org/wiki/白山神社_%28文京区%29),白山神社
目黒不動,,35.6282261,139.7085663,東京都,A,寺院,,瀧泉寺（りゅうせんじ）は、東京都目黒区下目黒に所在する天台宗の寺院。山号は泰叡山（たいえいざん）。不動明王像を本尊とすることから、古くより「目黒不動尊（めぐろ ふどうそん）」「目黒不動」「お不動さん」などと通称されている。 江戸三大不動の一つ。江戸五色不動の一つ。江戸三十三観音札所第33番札所。関東三十六不動第18番。一帯の地域名「目黒」は当寺に由来するとの説がある。(出典: ja.wikipedia「瀧泉寺」 https://ja.wikipedia.org/wiki/瀧泉寺),目黒不動
神田明神,かんだみょうじん,35.7019658,139.7677523,東京都,A,神社,,神田明神（かんだみょうじん）境内の提灯の表記。は、東京都千代田区外神田二丁目にある神社。正式名称は神田神社（かんだじんじゃ）鳥居および隨神門の扁額の表記。。 神田祭を行う神社として知られる。神田、日本橋（日本橋川以北）、秋葉原、大手町、丸の内、旧神田市場・築地魚市場など108か町会の総氏神である。旧社格は府社（明治3年（1870年）まで准勅祭社）。現在は神社本庁の別表神社となっている。(出典: ja.wikipedia「神田明神」 https://ja.wikipedia.org/wiki/神田明神),神田明神
禅林寺,ぜんりんじ,35.6943549,139.5599009,東京都,A,寺院,,禅林寺（ぜんりんじ）は、東京都三鷹市にある黄檗宗の寺院である。山号は霊泉山。 寺は三鷹駅の南方、三鷹市域のほぼ中央に位置し、境内には玉川上水に入水した太宰治の墓がある。墓は元あった寺院の被災により同寺に移転してきた森鷗外の墓の向かいに、鴎外を尊敬していた太宰自身の希望により建てられた。毎年誕生日（命日は6月13日）である6月19日には、太宰を偲んで桜桃忌が開かれる。(出典: ja.wikipedia「禅林寺 (三鷹市)」 https://ja.wikipedia.org/wiki/禅林寺_%28三鷹市%29),禅林寺
穴守稲荷神社,あなもりいなりじんじゃ,35.550272,139.7494664,東京都,A,神社,,穴守稲荷神社（あなもりいなりじんじゃ）は、東京都大田区羽田にある稲荷神社。祭神は豊受姫命。東京を代表する稲荷神社であると共に、羽田空港内に鎮座していた歴史や航空黎明期の大正時代から続く飛行安全の信仰、最も空港に近い神社という立地から、航空安全や旅行安全、空港鎮護の神社としても知られている。(出典: ja.wikipedia「穴守稲荷神社」 https://ja.wikipedia.org/wiki/穴守稲荷神社),穴守稲荷神社
築土神社,つくどじんじゃ,35.6960609,139.7499766,東京都,A,神社,,築土神社（つくどじんじゃ）は、東京都千代田区九段にある神社である。通称、築土明神。 創建時の祭神・平将門に因み、武勇長久の神社として親しまれ、千代田区北の丸公園にある日本武道館の氏神でもある。 毎年正月に授与される勝守（かちまもり）は有名。(出典: ja.wikipedia「築土神社」 https://ja.wikipedia.org/wiki/築土神社),築土神社
築地本願寺,つきじほんがんじ,35.6665791,139.7721306,東京都,A,寺院,,築地本願寺（つきじほんがんじ）は、東京都中央区築地三丁目にある浄土真宗本願寺派の寺院。東京都内における代表的な寺院の一つで、京都市にある西本願寺の直轄寺院である。本尊は聖徳太子手彫と伝承される阿弥陀如来立像。 住職は門主の大谷光淳が兼ねる。事務執行機関として宗務長（旧：輪番）1人、副宗務長2人で構成される。初代宗務長は浄土真宗本願寺派前総長（当時）の不二川公勝。(出典: ja.wikipedia「築地本願寺」 https://ja.wikipedia.org/wiki/築地本願寺),築地本願寺
花園神社,はなぞのじんじゃ,35.6933401,139.7055868,東京都,A,神社,,花園神社（はなぞのじんじゃ）は、東京都新宿区新宿にある神社である。旧社格は郷社。倉稲魂命（花園神社）・日本武尊（大鳥神社）・受持神（雷電神社）の3柱の神を祀る。 新宿の街の中心にあり、江戸時代に内藤新宿が開かれて以来の、新宿総鎮守・街の守り神として祀られている。また敷地内では各種劇団による催し物などが定期的に開かれる。(出典: ja.wikipedia「花園神社」 https://ja.wikipedia.org/wiki/花園神社),花園神社
蓮華寺,れんげじ,35.7244396,139.6738922,東京都,A,寺院,,蓮華寺（れんげじ）は、東京都中野区江古田にある日蓮宗の寺院。山号は星光山。井上円了（東洋大学、哲学堂を創った人物）、国学者・伊庭秀賢、将棋棋士・米長邦雄の墓所がある。旧本山は池上本門寺、達師法縁（繁珠会）。(出典: ja.wikipedia「蓮華寺 (中野区江古田)」 https://ja.wikipedia.org/wiki/蓮華寺_%28中野区江古田%29),蓮華寺
西新井大師,,35.779756,139.7806452,東京都,A,寺院,,總持寺（そうじじ）は、東京都足立区西新井一丁目にある真言宗豊山派の寺で、西新井大師（にしあらいだいし）の通称で広く知られる。山号を五智山と称し、寺名は詳しくは五智山遍照院總持寺（ごちさん へんじょういん そうじじ）と称する。古くから「関東の高野山田山花袋『一日の行楽』博文館、大正7年に「一に関東 言われている」とある。(出典: ja.wikipedia「西新井大師」 https://ja.wikipedia.org/wiki/西新井大師),西新井大師
護国寺,ごこくじ,35.7211012,139.7268482,東京都,A,寺院,,護国寺（ごこくじ）は、東京都文京区大塚五丁目にある真言宗豊山派の寺。神齢山悉地院大聖護国寺と称する。(出典: ja.wikipedia「護国寺」 https://ja.wikipedia.org/wiki/護国寺),護国寺
