name,name_kana,lat,lng,region,series,categories,description,key
鹿児島小山田簡易郵便局,,31.662118,130.486393,鹿児島県,郵便局,簡易,小山田町6645-2,鹿児島小山田簡易郵便局
鹿児島笹貫郵便局,,31.537437,130.532505,鹿児島県,郵便局,普通,小松原1-22-12,鹿児島笹貫郵便局
鹿児島清見郵便局,,31.530215,130.524423,鹿児島県,郵便局,普通,小松原2-15-21,鹿児島清見郵便局
鹿児島小川郵便局,,31.600458,130.56114,鹿児島県,郵便局,普通,小川町10-11,鹿児島小川郵便局
小野簡易郵便局,,31.61279,130.524753,鹿児島県,郵便局,簡易,小野3-5-1,小野簡易郵便局
鹿児島松原郵便局,,31.587932,130.562196,鹿児島県,郵便局,普通,松原町12-8,鹿児島松原郵便局
上伊集院郵便局,,31.59265,130.460556,鹿児島県,郵便局,普通,上谷口町1671,上伊集院郵便局
松元駅前郵便局,,31.605302,130.43551,鹿児島県,郵便局,普通,上谷口町2871-2,松元駅前郵便局
鹿児島上之園郵便局,,31.581543,130.548614,鹿児島県,郵便局,普通,上之園町15-32,鹿児島上之園郵便局
谷山上福元郵便局,,31.527243,130.511341,鹿児島県,郵便局,普通,上福元町3866-9,谷山上福元郵便局
城山簡易郵便局,,31.605985,130.545168,鹿児島県,郵便局,簡易,城山1-29-10,城山簡易郵便局
鹿児島城西郵便局,,31.595485,130.537642,鹿児島県,郵便局,普通,城西2-6-18,鹿児島城西郵便局
鹿児島真砂本町郵便局,,31.557629,130.553586,鹿児島県,郵便局,普通,真砂本町46-1,鹿児島真砂本町郵便局
鹿児島星ヶ峯郵便局,,31.576905,130.492841,鹿児島県,郵便局,普通,星ケ峯4-3-6,鹿児島星ヶ峯郵便局
鹿児島西伊敷三郵便局,,31.637538,130.529141,鹿児島県,郵便局,普通,西伊敷3-1-1,鹿児島西伊敷三郵便局
岡之原簡易郵便局,,31.645649,130.534779,鹿児島県,郵便局,簡易,西伊敷6-40-12,岡之原簡易郵便局
吉田麓郵便局,,31.736261,130.571435,鹿児島県,郵便局,普通,西佐多町46-1,吉田麓郵便局
鹿児島西田郵便局,,31.588791,130.53942,鹿児島県,郵便局,普通,西田2-4-15,鹿児島西田郵便局
鹿児島西陵郵便局,,31.580792,130.513617,鹿児島県,郵便局,普通,西陵1-5-17,鹿児島西陵郵便局
鹿児島西郷団地郵便局,,31.580543,130.505284,鹿児島県,郵便局,普通,西陵6-11-11,鹿児島西郷団地郵便局
石谷簡易郵便局,,31.615546,130.456,鹿児島県,郵便局,簡易,石谷町3109-4,石谷簡易郵便局
千年団地簡易郵便局,,31.6384189058,130.522573493,鹿児島県,郵便局,簡易,千年1-48-14,千年団地簡易郵便局
鹿児島川上郵便局,,31.6566128796,130.568532943,鹿児島県,郵便局,普通,川上町2721-4,鹿児島川上郵便局
鹿児島草牟田郵便局,,31.59968,130.54053,鹿児島県,郵便局,普通,草牟田1-8-16,鹿児島草牟田郵便局
鹿児島大明丘郵便局,,31.630178,130.566971,鹿児島県,郵便局,普通,大明丘2-13-7,鹿児島大明丘郵便局
鹿児島大竜郵便局,,31.604958,130.560973,鹿児島県,郵便局,普通,大竜町7-5,鹿児島大竜郵便局
鹿児島谷山港簡易郵便局,,31.497413,130.524174,鹿児島県,郵便局,簡易,谷山港2-4-10,鹿児島谷山港簡易郵便局
鹿児島南郵便局,,31.522049,130.519202,鹿児島県,郵便局,普通,谷山中央2-4519-1,鹿児島南郵便局
鹿児島慈眼寺郵便局,,31.517494,130.511619,鹿児島県,郵便局,普通,谷山中央5-9-16,鹿児島慈眼寺郵便局
鹿児島池之上郵便局,,31.608402,130.561639,鹿児島県,郵便局,普通,池之上町16-16,鹿児島池之上郵便局
鹿児島中央郵便局,,31.585486,130.542865,鹿児島県,郵便局,普通,中央町1-2,鹿児島中央郵便局
鹿児島中洲郵便局,,31.579848,130.543031,鹿児島県,郵便局,普通,中央町30-16,鹿児島中洲郵便局
鹿児島山田郵便局,,31.550796,130.503952,鹿児島県,郵便局,普通,中山2-31-12,鹿児島山田郵便局
大園簡易郵便局,,31.540436,130.497898,鹿児島県,郵便局,簡易,中山町1599,大園簡易郵便局
照国神社前通り郵便局,,31.5924167546,130.555595941,鹿児島県,郵便局,普通,中町4-6,照国神社前通り郵便局
直木簡易郵便局,,31.584316,130.423594,鹿児島県,郵便局,簡易,直木町4515-3,直木簡易郵便局
鹿児島田上町郵便局,,31.576543,130.527255,鹿児島県,郵便局,普通,田上1-30-14,鹿児島田上町郵便局
大峰橋簡易郵便局,,31.587236,130.514116,鹿児島県,郵便局,簡易,田上8-1-11,大峰橋簡易郵便局
広木簡易郵便局,,31.56921,130.521755,鹿児島県,郵便局,簡易,田上台2-43-27,広木簡易郵便局
鹿児島唐湊郵便局,,31.571516,130.538976,鹿児島県,郵便局,普通,唐湊1-11-2,鹿児島唐湊郵便局
東開町簡易郵便局,,31.525031,130.531392,鹿児島県,郵便局,簡易,東開町11-1,東開町簡易郵便局
東桜島郵便局,,31.554991,130.634191,鹿児島県,郵便局,普通,東桜島町287-1,東桜島郵便局
鹿児島東千石郵便局,,31.591737,130.551919,鹿児島県,郵便局,普通,東千石町4-18,鹿児島東千石郵便局
新入簡易郵便局,,31.533488,130.523068,鹿児島県,郵便局,簡易,東谷山2-49-16,新入簡易郵便局
東俣郵便局,,31.682525,130.500988,鹿児島県,郵便局,普通,東俣町89-1,東俣郵便局
鹿児島南郡元郵便局,,31.556185,130.544892,鹿児島県,郵便局,普通,南郡元町13-13,鹿児島南郡元郵便局
鹿児島南林寺郵便局,,31.585154,130.557835,鹿児島県,郵便局,普通,南林寺町1-7,鹿児島南林寺郵便局
鹿児島武郵便局,,31.580765,130.538782,鹿児島県,郵便局,普通,武1-23-21,鹿児島武郵便局
鹿児島武岡団地郵便局,,31.591625,130.516227,鹿児島県,郵便局,普通,武岡2-29-2,鹿児島武岡団地郵便局
武岡ハイランド郵便局,,31.597208,130.509811,鹿児島県,郵便局,普通,武岡5-15-3,武岡ハイランド郵便局
浜平川簡易郵便局,,31.4565315602,130.513465059,鹿児島県,郵便局,簡易,平川町2739-1,浜平川簡易郵便局
平川郵便局,,31.476725844,130.502953782,鹿児島県,郵便局,普通,平川町895-1,平川郵便局
大原簡易郵便局,,31.680653,130.556271,鹿児島県,郵便局,簡易,本名町1056-11,大原簡易郵便局
吉田郵便局,,31.700419,130.556676,鹿児島県,郵便局,普通,本名町4669-1,吉田郵便局
吉田牟礼岡簡易郵便局,,31.674508,130.585496,鹿児島県,郵便局,簡易,牟礼岡3-1-13,吉田牟礼岡簡易郵便局
鹿児島明和郵便局,,31.602388,130.523285,鹿児島県,郵便局,普通,明和1-25-2-117,鹿児島明和郵便局
里岳簡易郵便局,,31.6692957135,130.451519116,鹿児島県,郵便局,簡易,有屋田町49,里岳簡易郵便局
鹿児島緑ヶ丘団地郵便局,,31.658119,130.546333,鹿児島県,郵便局,普通,緑ケ丘町8-16,鹿児島緑ヶ丘団地郵便局
和田簡易郵便局,,31.509606,130.512758,鹿児島県,郵便局,簡易,和田2-3-1,和田簡易郵便局
鹿屋旭原郵便局,,31.404848,130.877816,鹿児島県,郵便局,普通,旭原町3624-2,鹿屋旭原郵便局
鹿屋永野田郵便局,,31.349243,130.888872,鹿児島県,郵便局,普通,永野田町671-4,鹿屋永野田郵便局
横山簡易郵便局,,31.349103,130.835265,鹿児島県,郵便局,簡易,横山町1884-4,横山簡易郵便局
大黒簡易郵便局,,31.460315,130.880564,鹿児島県,郵便局,簡易,下高隈町4467-2,大黒簡易郵便局
下祓川簡易郵便局,,31.412875,130.853901,鹿児島県,郵便局,簡易,下祓川町1752-1,下祓川簡易郵便局
花岡簡易郵便局,,31.4102711411,130.775925087,鹿児島県,郵便局,簡易,花岡町4105-1,花岡簡易郵便局
鹿屋笠之原郵便局,,31.387573971,130.888682522,鹿児島県,郵便局,普通,笠之原町41-20,鹿屋笠之原郵便局
下百引簡易郵便局,,31.521919,130.905697,鹿児島県,郵便局,簡易,輝北町下百引171-7,下百引簡易郵便局
市成郵便局,,31.587578,130.858311,鹿児島県,郵便局,普通,輝北町市成2162,市成郵便局
高尾郵便局,,31.572718,130.886224,鹿児島県,郵便局,普通,輝北町市成4100-5,高尾郵便局
百引郵便局,,31.545065,130.864299,鹿児島県,郵便局,普通,輝北町上百引3909-1,百引郵便局
郷之原簡易郵便局,,31.392652,130.819021,鹿児島県,郵便局,簡易,郷之原町12708,郷之原簡易郵便局
串良岡崎郵便局,,31.390685,130.958531,鹿児島県,郵便局,普通,串良町岡崎2061,串良岡崎郵便局
串良大園簡易郵便局,,31.36986,130.94147,鹿児島県,郵便局,簡易,串良町下小原4844-4,串良大園簡易郵便局
細山田郵便局,,31.442956,130.920338,鹿児島県,郵便局,普通,串良町細山田4740-6,細山田郵便局
中山簡易郵便局,,31.395045,130.915313,鹿児島県,郵便局,簡易,串良町上小原2605-4,中山簡易郵便局
古江郵便局,,31.404983,130.768407,鹿児島県,郵便局,普通,古江町605,古江郵便局
吾平郵便局,,31.329023,130.898456,鹿児島県,郵便局,普通,吾平町麓3427-1,吾平郵便局
鹿屋向江町郵便局,,31.384489,130.851735,鹿児島県,郵便局,普通,向江町11-15,鹿屋向江町郵便局
高須郵便局,,31.349184,130.795129,鹿児島県,郵便局,普通,高須町1745,高須郵便局
鹿屋寿郵便局,,31.389488,130.864262,鹿児島県,郵便局,普通,寿2-11-15,鹿屋寿郵便局
鹿屋泉ヶ丘簡易郵便局,,31.38385,130.862096,鹿児島県,郵便局,簡易,寿5-15-1,鹿屋泉ヶ丘簡易郵便局
鹿屋寿八郵便局,,31.385056,130.874251,鹿児島県,郵便局,普通,寿8-1-26,鹿屋寿八郵便局
高隈郵便局,,31.490284,130.874896,鹿児島県,郵便局,普通,上高隈町50-1,高隈郵便局
鹿屋上野郵便局,,31.380182,130.816515,鹿児島県,郵便局,普通,上野町4923,鹿屋上野郵便局
祓川郵便局,,31.439678,130.857677,鹿児島県,郵便局,普通,上祓川町8445-1,祓川郵便局
鹿屋新生簡易郵便局,,31.382183,130.846874,鹿児島県,郵便局,簡易,新生町18-15,鹿屋新生簡易郵便局
姶良野簡易郵便局,,31.341521,130.85968,鹿児島県,郵便局,簡易,星塚町4204,姶良野簡易郵便局
鹿屋西原郵便局,,31.387238,130.840208,鹿児島県,郵便局,普通,西原1-13-3,鹿屋西原郵便局
鹿屋松原簡易郵便局,,31.387349,130.831958,鹿児島県,郵便局,簡易,西原2-26-24,鹿屋松原簡易郵便局
鹿屋桜ヶ丘簡易郵便局,,31.381432,130.827292,鹿児島県,郵便局,簡易,西原4-13-21,鹿屋桜ヶ丘簡易郵便局
川西簡易郵便局,,31.360936,130.877345,鹿児島県,郵便局,簡易,川西町4300-9,川西簡易郵便局
川東簡易郵便局,,31.36688,130.885455,鹿児島県,郵便局,簡易,川東町6562-5,川東簡易郵便局
打馬簡易郵便局,,31.396116,130.85306,鹿児島県,郵便局,簡易,打馬2-4-35,打馬簡易郵便局
鹿屋大浦簡易郵便局,,31.4035890221,130.830828596,鹿児島県,郵便局,簡易,大浦町14435-5,鹿屋大浦簡易郵便局
鹿屋大手町郵便局,,31.389669,130.85062,鹿児島県,郵便局,普通,大手町5-1,鹿屋大手町郵便局
天神簡易郵便局,,31.374678,130.783474,鹿児島県,郵便局,簡易,天神町3196,天神簡易郵便局
鹿屋田崎簡易郵便局,,31.36238,130.859402,鹿児島県,郵便局,簡易,田崎町2352-11,鹿屋田崎簡易郵便局
大姶良郵便局,,31.340559,130.83515,鹿児島県,郵便局,普通,田淵町1529-1,大姶良郵便局
東原簡易郵便局,,31.428096,130.883703,鹿児島県,郵便局,簡易,東原町6039-1,東原簡易郵便局
鹿屋南町郵便局,,31.328217,130.869402,鹿児島県,郵便局,普通,南町257-1,鹿屋南町郵便局
萩塚簡易郵便局,,31.3368181995,130.868139449,鹿児島県,郵便局,簡易,萩塚町4360-2,萩塚簡易郵便局
鹿屋郵便局,,31.379684,130.854624,鹿児島県,郵便局,普通,白崎町1-20,鹿屋郵便局
白水簡易郵便局,,31.396485,130.792989,鹿児島県,郵便局,簡易,白水町328,白水簡易郵便局
浜田簡易郵便局,,31.327631,130.803463,鹿児島県,郵便局,簡易,浜田町40,浜田簡易郵便局
野里簡易郵便局,,31.359907,130.82771,鹿児島県,郵便局,簡易,野里町4490-7,野里簡易郵便局
有武簡易郵便局,,31.418344,130.794515,鹿児島県,郵便局,簡易,有武町194,有武簡易郵便局
枕崎金山郵便局,,31.312224,130.289716,鹿児島県,郵便局,普通,金山町271,枕崎金山郵便局
鹿篭郵便局,,31.28882,130.287757,鹿児島県,郵便局,普通,鹿篭麓町394,鹿篭郵便局
枕崎住吉郵便局,,31.271378,130.296979,鹿児島県,郵便局,普通,住吉町73,枕崎住吉郵便局
枕崎郵便局,,31.271628,130.287424,鹿児島県,郵便局,普通,松之尾町18-1,枕崎郵便局
枕崎中町郵便局,,31.268712,130.301312,鹿児島県,郵便局,普通,中町232,枕崎中町郵便局
白沢簡易郵便局,,31.2565586904,130.362427059,鹿児島県,郵便局,簡易,白沢東町201,白沢簡易郵便局
枕崎別府郵便局,,31.275484,130.34758,鹿児島県,郵便局,普通,別府東町115,枕崎別府郵便局
枕崎立神郵便局,,31.269711,130.278897,鹿児島県,郵便局,普通,立神本町502,枕崎立神郵便局
阿久根郵便局,,32.021772,130.195926,鹿児島県,郵便局,普通,栄町13,阿久根郵便局
西目郵便局,,31.986608,130.203871,鹿児島県,郵便局,普通,西目1291-2,西目郵便局
折口簡易郵便局,,32.061874,130.219506,鹿児島県,郵便局,簡易,折口1827,折口簡易郵便局
大川郵便局（一時閉鎖）,,31.949444,130.217455,鹿児島県,郵便局,普通,大川8396-2,大川郵便局（一時閉鎖）
阿久根大丸郵便局,,32.012995,130.197481,鹿児島県,郵便局,普通,鶴見町13,阿久根大丸郵便局
鶴川内郵便局,,32.028439,130.236784,鹿児島県,郵便局,普通,鶴川内4329-3,鶴川内郵便局
阿久根山下郵便局,,32.010245,130.21273,鹿児島県,郵便局,普通,波留2555-1,阿久根山下郵便局
脇本郵便局,,32.082653,130.19562,鹿児島県,郵便局,普通,脇本8292-18,脇本郵便局
黒之浜簡易郵便局,,32.090402,130.177593,鹿児島県,郵便局,簡易,脇本9640-1,黒之浜簡易郵便局
前田簡易郵便局,,32.1535870796,130.364495884,鹿児島県,郵便局,簡易,境町1190,前田簡易郵便局
西出水郵便局,,32.072541,130.341951,鹿児島県,郵便局,普通,五万石町375,西出水郵便局
江内郵便局,,32.096698,130.253253,鹿児島県,郵便局,普通,高尾野町江内3340-1,江内郵便局
高尾野郵便局,,32.060907,130.297695,鹿児島県,郵便局,普通,高尾野町柴引1531-1,高尾野郵便局
福ノ江郵便局,,32.102292,130.31175,鹿児島県,郵便局,普通,汐見町855-2,福ノ江郵便局
出水住吉簡易郵便局,,32.119763,130.328499,鹿児島県,郵便局,簡易,住吉町26-25,出水住吉簡易郵便局
大川内郵便局,,32.0711080025,130.438986957,鹿児島県,郵便局,普通,上大川内694-5,大川内郵便局
出水上知識郵便局,,32.086766,130.339998,鹿児島県,郵便局,普通,上知識町200,出水上知識郵便局
荘郵便局,,32.085821,130.281474,鹿児島県,郵便局,普通,荘1872-1,荘郵便局
米ノ津郵便局,,32.116347,130.340303,鹿児島県,郵便局,普通,米ノ津町5-6,米ノ津郵便局
出水郵便局,,32.081017,130.359635,鹿児島県,郵便局,普通,本町4-46,出水郵便局
野田郵便局,,32.062963,130.268058,鹿児島県,郵便局,普通,野田町下名6542-5,野田郵便局
出水緑町簡易郵便局,,32.095516,130.349303,鹿児島県,郵便局,簡易,緑町43-35,出水緑町簡易郵便局
玉井簡易郵便局,,31.214363,130.539896,鹿児島県,郵便局,簡易,開聞十町1503-2,玉井簡易郵便局
開聞郵便局,,31.205028,130.536348,鹿児島県,郵便局,普通,開聞十町2924-5,開聞郵便局
開聞入野郵便局,,31.203001,130.518488,鹿児島県,郵便局,普通,開聞十町4806-29,開聞入野郵便局
上野簡易郵便局,,31.213028,130.561485,鹿児島県,郵便局,簡易,開聞上野1900,上野簡易郵便局
仙田簡易郵便局,,31.211837,130.5481,鹿児島県,郵便局,簡易,開聞仙田2321-3,仙田簡易郵便局
下仙田簡易郵便局,,31.204501,130.544403,鹿児島県,郵便局,簡易,開聞仙田3045-1,下仙田簡易郵便局
川尻郵便局,,31.179451,130.558581,鹿児島県,郵便局,普通,開聞川尻5660,川尻郵便局
今和泉郵便局,,31.291326,130.600063,鹿児島県,郵便局,普通,岩本2887,今和泉郵便局
徳光郵便局,,31.176948,130.588762,鹿児島県,郵便局,普通,山川岡児ケ水1940-2,徳光郵便局
山川郵便局,,31.20503,130.638313,鹿児島県,郵便局,普通,山川新生町35-1,山川郵便局
成川郵便局,,31.210057,130.622897,鹿児島県,郵便局,普通,山川成川291,成川郵便局
大山郵便局,,31.200696,130.598288,鹿児島県,郵便局,普通,山川大山2963,大山郵便局_2
利永郵便局,,31.207528,130.572706,鹿児島県,郵便局,普通,山川利永395,利永郵便局
弥次ヶ湯簡易郵便局,,31.2468531601,130.638275377,鹿児島県,郵便局,簡易,十二町129-3,弥次ヶ湯簡易郵便局
